nombre,geocodigo,nom_comuna,nom_region,nom_provin,region,distrito,lon,lat,tipo
COYA,6108092003,MACHALÍ,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,9,-70.57826026283638,-34.2229714538516,localidad
TUNCA EL CRISTO,6117092037,SAN VICENTE,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,9,-71.10175897198548,-34.423360708352284,localidad
INDETERMINADA,6117092901,SAN VICENTE,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,9,-71.12961402786269,-34.427840061220444,localidad
TUNCA ABAJO,6117102035,SAN VICENTE,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,10,-71.11769093079738,-34.40981836165894,localidad
TUNCA ARRIBA,6117102036,SAN VICENTE,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,10,-71.08262549921618,-34.383919362112486,localidad
TUNCA EL MEDIO,6117102038,SAN VICENTE,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,10,-71.09788043588038,-34.395395954244684,localidad
TUNCA EL MOLINO,6117102039,SAN VICENTE,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,10,-71.10467436234919,-34.40639538355261,localidad
MONTE LORENZO ABAJO,6117112018,SAN VICENTE,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,11,-71.14193932820771,-34.37654228573704,localidad
MONTE LORENZO ARRIBA,6117112019,SAN VICENTE,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,11,-71.13494460076801,-34.357967084506704,localidad
TOQUIGUA,6117112032,SAN VICENTE,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,11,-71.11980334551072,-34.37777933948152,localidad
TOQUIGUA ABAJO,6117112033,SAN VICENTE,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,11,-71.12767877427017,-34.39395784625796,localidad
TOQUIGUA ARRIBA,6117112034,SAN VICENTE,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,11,-71.1149298346686,-34.3593461129775,localidad
LA ESTACADA,6117122011,SAN VICENTE,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,12,-71.07668060935927,-34.35383114301209,localidad
ROMERAL,6117122027,SAN VICENTE,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,12,-71.10412635147458,-34.33313147269439,localidad
EL MANZANO,6117122005,SAN VICENTE,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,12,-71.09493259569426,-34.359324509842565,localidad
LA CABRERÍA,6305042009,NANCAGUA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,6,4,-71.19954701523939,-34.70295962199912,localidad
INDETERMINADA,6305042901,NANCAGUA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,6,4,-71.22493462126401,-34.676359898770635,localidad
SAN GREGORIO,6305052019,NANCAGUA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,6,5,-71.25910674424752,-34.64748187983451,localidad
CUNACO,6305052002,NANCAGUA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,6,5,-71.28187044299044,-34.642872205556635,localidad
SANTA ELVIRA,6305052020,NANCAGUA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,6,5,-71.30590458008993,-34.65467941560754,localidad
TENQUELÉN,6305052021,NANCAGUA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,6,5,-71.26567806624108,-34.660485060325584,localidad
CUNAQUITO,6305052003,NANCAGUA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,6,5,-71.29673889001835,-34.642977192346535,localidad
INDETERMINADA,6305052901,NANCAGUA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,6,5,-71.26420616577674,-34.667325004930056,localidad
TIERRA CHILENA,6305062022,NANCAGUA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,6,6,-71.15845463733416,-34.74198758651557,localidad
TODOS LOS SANTOS,6305062023,NANCAGUA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,6,6,-71.16761269890705,-34.72096001670254,localidad
LOS MAQUIS,6306012012,PALMILLA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,6,1,-71.3651528384668,-34.57126026333811,localidad
PALMILLA,6306012015,PALMILLA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,6,1,-71.35919823492151,-34.604436928176646,localidad
INDETERMINADA,6306012901,PALMILLA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,6,1,-71.36582810632737,-34.58035377497082,localidad
LIHUEIMO,6306022011,PALMILLA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,6,2,-71.41727795943461,-34.53767497333325,localidad
NENQUÉN,6306022014,PALMILLA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,6,2,-71.39653989155372,-34.5885951904701,localidad
CUARTA HIJUELA,6106012001,GRANEROS,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,1,-70.73392229394004,-34.087597945357906,localidad
TUNICHE,6106012012,GRANEROS,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,1,-70.74199612932232,-34.10152434048707,localidad
GRANEROS,6106012004,GRANEROS,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,1,-70.72167476784962,-34.079229326718625,localidad
NUEVOS CAMPOS,6106022010,GRANEROS,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,2,-70.6967909723534,-34.1195675282926,localidad
EL MAITÉN,6106022003,GRANEROS,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,2,-70.6931465991892,-34.09922291423727,localidad
GRANEROS,6106022004,GRANEROS,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,2,-70.70315411466534,-34.073152080937376,localidad
LA COMPAÑÍA,6106022006,GRANEROS,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,2,-70.68973263521289,-34.073503868093454,localidad
SANTA JULIA,6106032011,GRANEROS,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,3,-70.77003613447985,-34.04287420296969,localidad
LA CANTERA,6106032005,GRANEROS,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,3,-70.72385734698955,-34.033221328287205,localidad
LAS HIGUERAS,6106032007,GRANEROS,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,3,-70.75303284819022,-34.044260543898105,localidad
LOS ROMEROS,6106032009,GRANEROS,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,3,-70.76570723588678,-34.02155462184953,localidad
CUARTA HIJUELA,6106042001,GRANEROS,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,4,-70.77177004140717,-34.07622322500223,localidad
SANTA JULIA,6106042011,GRANEROS,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,4,-70.75867701690167,-34.0639232151845,localidad
TUNICHE,6106042012,GRANEROS,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,4,-70.77294467330367,-34.098529571498105,localidad
EL ARROZAL,6106042002,GRANEROS,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,4,-70.7708080906139,-34.08796032771994,localidad
LAS MERCEDES,6106042008,GRANEROS,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,4,-70.7914507723328,-34.0503861409084,localidad
CABAÑA BLANCA,6107012001,LAS CABRAS,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,1,-71.33343869808421,-34.273753352348095,localidad
SANTA JULIA,6107012021,LAS CABRAS,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,1,-71.35202458373531,-34.27700438304074,localidad
LAS CABRAS,6107012008,LAS CABRAS,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,1,-71.31581634165114,-34.29762742275409,localidad
EL CARMEN,6107022003,LAS CABRAS,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,2,-71.39713311118216,-34.23521142706434,localidad
LAS BALSAS,6107022007,LAS CABRAS,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,2,-71.46444548590804,-34.18698322827394,localidad
LLALLAUQUÉN,6107022009,LAS CABRAS,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,2,-71.43211167352597,-34.23075484621524,localidad
EL ESTERO,6107032005,LAS CABRAS,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,3,-71.44414212413984,-34.15951429752475,localidad
EL MANZANO,6107032006,LAS CABRAS,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,3,-71.40521744325729,-34.18013407224651,localidad
QUILICURA,6107042016,LAS CABRAS,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,4,-71.29530419472918,-34.24925934347587,localidad
SANTA EUGENIA,6107042019,LAS CABRAS,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,4,-71.32401268011024,-34.21150271379787,localidad
COCALÁN,6107042002,LAS CABRAS,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,4,-71.27397593580683,-34.21732259537126,localidad
TIERRA DEL FUEGO,6107042023,LAS CABRAS,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,4,-71.30285913311958,-34.223939709392404,localidad
TUNICHE,6107042024,LAS CABRAS,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,4,-71.21785339535863,-34.23383763127061,localidad
SANTA CLARISA,6107052018,LAS CABRAS,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,5,-71.40884556125047,-34.11083003095805,localidad
SAL SI PUEDES,6109012016,MALLOA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,1,-70.96537003250059,-34.39865832591169,localidad
PELEQUÉN,6109022010,MALLOA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,2,-70.88699582446333,-34.471680042872286,localidad
PORTEZUELO,6109022012,MALLOA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,2,-70.88319191225,-34.435616611496776,localidad
ROSEDAL,6109022015,MALLOA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,2,-70.86937768333,-34.45128103484116,localidad
PUNTILLA DE PANQUEHUE,6109032013,MALLOA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,3,-70.912410272672,-34.41241179966922,localidad
MALLOA,6109032008,MALLOA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,3,-70.94627357297301,-34.467997737752214,localidad
INDETERMINADA,6109032901,MALLOA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,3,-70.94986458318702,-34.43760032840813,localidad
SAN PEDRO,6109042017,MALLOA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,4,-70.953620836621,-34.41384467213148,localidad
CARACOLES,6109042002,MALLOA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,4,-70.93971506836786,-34.41899509770179,localidad
PANQUEHUE,6109042009,MALLOA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,4,-70.91689509429955,-34.40656225957031,localidad
CANTARRANA,6109052001,MALLOA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,5,-71.01044517003386,-34.4124618403664,localidad
SAN PEDRO,6109052017,MALLOA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,5,-70.9827920202337,-34.414815512658116,localidad
CORCOLÉN,6109052003,MALLOA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,5,-70.9983517746771,-34.42362329135985,localidad
CANTARRANA,6109062001,MALLOA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,6,-71.02595423418123,-34.4093710093196,localidad
CORCOLÉN,6109062003,MALLOA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,6,-71.00284263700756,-34.40734056850439,localidad
RIGOLEMU,6109072014,MALLOA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,7,-70.87864751600938,-34.48366180322202,localidad
CUENCA,6109072004,MALLOA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,7,-70.84551754935994,-34.50083170968857,localidad
LOS MAQUIS,6109072007,MALLOA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,7,-70.78295586374891,-34.518633689354736,localidad
PELEQUÉN VIEJO,6109082011,MALLOA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,8,-70.9010464226667,-34.44637798606486,localidad
PORTEZUELO,6109082012,MALLOA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,8,-70.89847696856603,-34.432042543682655,localidad
EL SAUCE,6109082005,MALLOA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,8,-70.91424708087297,-34.443679572516956,localidad
LIMAHUE,6109082006,MALLOA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,8,-70.92729565055387,-34.47050955882441,localidad
ANGOSTURA,6110012001,MOSTAZAL,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,1,-70.76827387488261,-33.942960499956364,localidad
SAN PEDRO PONIENTE,6110012015,MOSTAZAL,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,1,-70.74207822868252,-33.962316527260924,localidad
LA SAMUELINA,6110012007,MOSTAZAL,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,1,-70.76091756342554,-33.99066302577939,localidad
ANGOSTURA,6110022001,MOSTAZAL,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,2,-70.69655825634332,-33.93509105475097,localidad
SAN FRANCISCO DE MOSTAZAL,6110022012,MOSTAZAL,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,2,-70.68358985252135,-33.96457771136651,localidad
SAN IGNACIO,6110022013,MOSTAZAL,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,2,-70.7052247668715,-33.96282747564888,localidad
SAN PEDRO,6110022014,MOSTAZAL,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,2,-70.68191726928292,-33.97921250948213,localidad
EL ARRAYÁN,6110022003,MOSTAZAL,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,2,-70.68619767837073,-34.00103830223182,localidad
LA GUILLERMINA,6110022005,MOSTAZAL,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,2,-70.70979055026729,-34.003820662383454,localidad
PICARQUÍN,6110032010,MOSTAZAL,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,3,-70.63563954076483,-33.97360448349448,localidad
PILAI,6110032011,MOSTAZAL,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,3,-70.485941362656,-33.910382528802444,localidad
SANTA TERESA,6110032016,MOSTAZAL,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,3,-70.65807844252903,-33.967261766779544,localidad
CARÉN,6110032002,MOSTAZAL,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,3,-70.59853009835514,-33.93878615053028,localidad
LA PUNTA,6110032006,MOSTAZAL,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,3,-70.58744705879151,-33.97434236830915,localidad
O'HIGGINS DE PILAI,6110032008,MOSTAZAL,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,3,-70.65192357614532,-33.94546138718422,localidad
PEUCO,6110032009,MOSTAZAL,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,3,-70.63657940331544,-33.95647054767025,localidad
LA CANDELARIA,6110042004,MOSTAZAL,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,4,-70.4893864085966,-33.99113972871061,localidad
LA PUNTA,6110042006,MOSTAZAL,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,4,-70.59608996639216,-34.00272243256275,localidad
GULTRO,6111012001,OLIVAR,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,1,-70.74576480611573,-34.20652835116139,localidad
OLIVAR ALTO,6111012002,OLIVAR,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,1,-70.78778229268812,-34.20481325773192,localidad
OLIVAR ALTO,6111022002,OLIVAR,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,2,-70.82582798635684,-34.21043464463538,localidad
OLIVAR BAJO,6111022003,OLIVAR,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,2,-70.85383907907082,-34.21775177152829,localidad
OLIVAR BAJO,6111032003,OLIVAR,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,3,-70.88240690797805,-34.22852112065794,localidad
PEUMO,6112012005,PEUMO,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,1,-71.16559267053194,-34.4071155640317,localidad
PEUMO,6112022005,PEUMO,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,2,-71.15545886767461,-34.39068194439094,localidad
CONCHA Y TORO,6112032001,PEUMO,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,3,-71.1991383162203,-34.36949156350913,localidad
ROSARIO CODAO CARRETERA,6112032007,PEUMO,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,3,-71.21472646816822,-34.356346337247466,localidad
SOFRUCO,6112032008,PEUMO,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,3,-71.18076951021017,-34.36777818604081,localidad
LA ESPERANZA,6112042002,PEUMO,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,4,-71.24501941061418,-34.290025985188315,localidad
LA ROSA,6112042004,PEUMO,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,4,-71.23171634359981,-34.323446871225315,localidad
LOS ROMOS,6113012010,PICHIDEGUA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,1,-71.32899425575707,-34.344267048583596,localidad
MAL PASO DE LARMAHUE,6113012011,PICHIDEGUA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,1,-71.24864013784719,-34.38214173505578,localidad
LA TORINA,6113012007,PICHIDEGUA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,1,-71.30693845868771,-34.36072174002776,localidad
INDETERMINADA,6113012901,PICHIDEGUA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,1,-71.28062405698866,-34.36334453541939,localidad
MAL PASO DE LARMAHUE,6113022011,PICHIDEGUA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,2,-71.24319237185708,-34.39717480871189,localidad
PORTEZUELO DE LARMAHUE,6113022015,PICHIDEGUA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,2,-71.2455228798854,-34.408474282529596,localidad
LARMAHUE,6113022008,PICHIDEGUA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,2,-71.22527026766083,-34.41621848696894,localidad
LO ARGENTINA,6113022009,PICHIDEGUA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,2,-71.20117060504265,-34.421850900498086,localidad
CASAS VIEJAS,6113032001,PICHIDEGUA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,3,-71.3099476658744,-34.38452019192008,localidad
SANTA AMELIA,6113032019,PICHIDEGUA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,3,-71.28901283775343,-34.41035609844877,localidad
EL CALEUCHE,6113032003,PICHIDEGUA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,3,-71.352037619824,-34.42709303498379,localidad
EL SALTO,6113032004,PICHIDEGUA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,3,-71.27850733511202,-34.44779980113362,localidad
SAN LUIS,6113042017,PICHIDEGUA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,4,-71.40143389327442,-34.39081723486994,localidad
EL TOCO,6113042005,PICHIDEGUA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,4,-71.40529723931658,-34.34303202268139,localidad
LOS ROMOS,6113052010,PICHIDEGUA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,5,-71.33769973995317,-34.32779945495025,localidad
PATAGUAS CERRO,6113052012,PICHIDEGUA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,5,-71.39601282106564,-34.28842824696094,localidad
PATAGUAS ORILLA,6113052013,PICHIDEGUA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,5,-71.36399194529835,-34.29416374025072,localidad
EL TOCO,6113052005,PICHIDEGUA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,5,-71.42693603313828,-34.288331618546174,localidad
LA PEDRINA,6113052006,PICHIDEGUA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,5,-71.36378998330366,-34.33288631504796,localidad
SAN JOSÉ DE MARCHIHUE,6113062016,PICHIDEGUA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,6,-71.44558304686564,-34.311637285451276,localidad
CASAS VIEJAS,6113072001,PICHIDEGUA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,7,-71.32873576305762,-34.37860327081908,localidad
SAN LUIS,6113072017,PICHIDEGUA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,7,-71.38919093100682,-34.39870774899872,localidad
SAN ROBERTO,6113072018,PICHIDEGUA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,7,-71.35395498344548,-34.38717130136439,localidad
EL CALEUCHE,6113072003,PICHIDEGUA,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,7,-71.38063655478041,-34.415341133652205,localidad
PUENTE ALTA,6114012010,QUINTA DE TILCOCO,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,1,-70.99410018487669,-34.390973393974996,localidad
QUINTA DE TILCOCO,6114012011,QUINTA DE TILCOCO,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,1,-70.96029425507216,-34.37121187047939,localidad
EL ARENAL,6114012003,QUINTA DE TILCOCO,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,1,-70.98638687688918,-34.35260173614161,localidad
EL ROMERAL,6114012005,QUINTA DE TILCOCO,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,1,-71.00053310147992,-34.338069626529204,localidad
GUACARHUE,6114012006,QUINTA DE TILCOCO,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,1,-70.9913427048653,-34.36210915015269,localidad
LA VIÑA,6114012009,QUINTA DE TILCOCO,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,1,-70.96733497455422,-34.33166520299711,localidad
RINCONADA,6114022012,QUINTA DE TILCOCO,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,2,-71.03772738857417,-34.339984176486574,localidad
EL HUAPI,6114022004,QUINTA DE TILCOCO,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,2,-71.05077639207542,-34.34994128280225,localidad
GUACARHUE,6114022006,QUINTA DE TILCOCO,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,2,-71.00920398267964,-34.36066075190665,localidad
LA ESTACADA,6114022007,QUINTA DE TILCOCO,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,6,2,-71.02361532533817,-34.368100236415444,localidad
